url,domain,path_pattern,type,table.column
http://imerrow.com/nebula/inventory/large_inventory/1-7132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/1-9116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-114.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-118.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-118N.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-3116N.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-3132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-3132N.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-5132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-5132N.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-7116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-7132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10-9132-5.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/100-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/102-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/103-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/104-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/105-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/106-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/107-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/108-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/109-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10H.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/10S.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/11-118.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/11-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/11-3132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/11-5132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/11-5132N.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/111-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/11S.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/12-118.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/12-3132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/12-3132N.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/12-7132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/12-9132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/13-114.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/13-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/13-3132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/13-5132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/13-5132N.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/13-9132.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-11.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-114.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-118.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-142.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-142A.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-144_F.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-15.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-17.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-186.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-2.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-253_F.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-285_S.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-3-C_F.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-3-GR_F.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-3116.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-373.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-39_S.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-409.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-454-10.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-454-12.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-454-14.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-454-4.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-454-5.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-454-6.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-454-8.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-455_S.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-455-D.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-456.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-457.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-465D.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-465E.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-470.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-48.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-481.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-490.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-5_B.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
http://imerrow.com/nebula/inventory/large_inventory/14-50.jpg,imerrow.com,nebula/inventory/large_inventory/*.jpg,IMAGE_ASSET,
